1	1634235151995	-0.143	-0.534	9.611	pisoLab3
2	1634235151996	-0.133	-0.534	9.592	pisoLab3
3	1634235152001	-0.133	-0.534	9.592	pisoLab3
4	1634235152005	-0.133	-0.534	9.592	pisoLab3
5	1634235152010	-0.133	-0.534	9.592	pisoLab3
6	1634235152016	-0.123	-0.524	9.592	pisoLab3
7	1634235152022	-0.123	-0.524	9.592	pisoLab3
8	1634235152025	-0.123	-0.524	9.592	pisoLab3
9	1634235152031	-0.123	-0.524	9.592	pisoLab3
10	1634235152035	-0.133	-0.515	9.592	pisoLab3
11	1634235152041	-0.133	-0.515	9.592	pisoLab3
12	1634235152063	-0.133	-0.515	9.592	pisoLab3
13	1634235152064	-0.133	-0.515	9.592	pisoLab3
14	1634235152065	-0.114	-0.534	9.582	pisoLab3
15	1634235152066	-0.114	-0.534	9.582	pisoLab3
16	1634235152067	-0.114	-0.534	9.582	pisoLab3
17	1634235152071	-0.114	-0.534	9.582	pisoLab3
18	1634235152075	-0.114	-0.534	9.592	pisoLab3
19	1634235152081	-0.114	-0.534	9.592	pisoLab3
20	1634235152085	-0.114	-0.534	9.592	pisoLab3
21	1634235152091	-0.114	-0.534	9.592	pisoLab3
22	1634235152095	-0.114	-0.534	9.602	pisoLab3
23	1634235152101	-0.114	-0.534	9.602	pisoLab3
24	1634235152105	-0.114	-0.534	9.602	pisoLab3
25	1634235152110	-0.114	-0.534	9.602	pisoLab3
26	1634235152115	-0.114	-0.515	9.573	pisoLab3
27	1634235152120	-0.114	-0.515	9.573	pisoLab3
28	1634235152125	-0.114	-0.515	9.573	pisoLab3
29	1634235152130	-0.114	-0.515	9.573	pisoLab3
30	1634235152135	-0.095	-0.534	9.563	pisoLab3
31	1634235152141	-0.095	-0.534	9.563	pisoLab3
32	1634235152146	-0.095	-0.534	9.563	pisoLab3
33	1634235152151	-0.095	-0.534	9.563	pisoLab3
34	1634235152155	-0.123	-0.534	9.611	pisoLab3
35	1634235152160	-0.123	-0.534	9.611	pisoLab3
36	1634235152165	-0.123	-0.534	9.611	pisoLab3
37	1634235152171	-0.123	-0.534	9.611	pisoLab3
38	1634235152175	-0.123	-0.524	9.592	pisoLab3
39	1634235152181	-0.123	-0.524	9.592	pisoLab3
40	1634235152185	-0.123	-0.524	9.592	pisoLab3
41	1634235152191	-0.114	-0.534	9.592	pisoLab3
42	1634235152196	-0.114	-0.534	9.592	pisoLab3
43	1634235152200	-0.114	-0.534	9.592	pisoLab3
44	1634235152205	-0.114	-0.534	9.592	pisoLab3
45	1634235152210	-0.095	-0.544	9.602	pisoLab3
46	1634235152215	-0.095	-0.544	9.602	pisoLab3
47	1634235152220	-0.095	-0.544	9.602	pisoLab3
48	1634235152225	-0.095	-0.544	9.602	pisoLab3
49	1634235152231	-0.123	-0.524	9.602	pisoLab3
50	1634235152235	-0.123	-0.524	9.602	pisoLab3
51	1634235152241	-0.123	-0.524	9.602	pisoLab3
52	1634235152245	-0.123	-0.524	9.602	pisoLab3
53	1634235152250	-0.104	-0.515	9.602	pisoLab3
54	1634235152255	-0.104	-0.515	9.602	pisoLab3
