1	1634657404174	-0.114	-0.457	9.611	acelPiso01
2	1634657404175	-0.095	-0.477	9.602	acelPiso01
3	1634657404186	-0.095	-0.477	9.602	acelPiso01
4	1634657404187	-0.095	-0.477	9.602	acelPiso01
5	1634657404189	-0.095	-0.477	9.602	acelPiso01
6	1634657404193	-0.114	-0.457	9.602	acelPiso01
7	1634657404198	-0.114	-0.457	9.602	acelPiso01
8	1634657404203	-0.114	-0.457	9.602	acelPiso01
9	1634657404223	-0.114	-0.457	9.602	acelPiso01
10	1634657404224	-0.104	-0.477	9.602	acelPiso01
11	1634657404225	-0.104	-0.477	9.602	acelPiso01
12	1634657404226	-0.104	-0.477	9.602	acelPiso01
13	1634657404230	-0.104	-0.477	9.602	acelPiso01
14	1634657404233	-0.104	-0.457	9.592	acelPiso01
15	1634657404237	-0.104	-0.457	9.592	acelPiso01
16	1634657404242	-0.104	-0.457	9.592	acelPiso01
17	1634657404248	-0.104	-0.457	9.592	acelPiso01
18	1634657404252	-0.095	-0.457	9.621	acelPiso01
19	1634657404258	-0.095	-0.457	9.621	acelPiso01
20	1634657404263	-0.095	-0.457	9.621	acelPiso01
21	1634657404268	-0.095	-0.457	9.621	acelPiso01
22	1634657404272	-0.114	-0.467	9.611	acelPiso01
23	1634657404278	-0.114	-0.467	9.611	acelPiso01
24	1634657404283	-0.114	-0.467	9.611	acelPiso01
25	1634657404288	-0.114	-0.467	9.611	acelPiso01
26	1634657404293	-0.114	-0.457	9.602	acelPiso01
27	1634657404298	-0.114	-0.457	9.602	acelPiso01
28	1634657404302	-0.114	-0.457	9.602	acelPiso01
29	1634657404308	-0.114	-0.457	9.602	acelPiso01
30	1634657404313	-0.104	-0.477	9.602	acelPiso01
31	1634657404318	-0.104	-0.477	9.602	acelPiso01
32	1634657404323	-0.104	-0.477	9.602	acelPiso01
33	1634657404328	-0.104	-0.477	9.602	acelPiso01
34	1634657404333	-0.095	-0.486	9.621	acelPiso01
35	1634657404338	-0.095	-0.486	9.621	acelPiso01
36	1634657404343	-0.095	-0.486	9.621	acelPiso01
37	1634657404348	-0.095	-0.486	9.621	acelPiso01
38	1634657404353	-0.104	-0.467	9.592	acelPiso01
39	1634657404358	-0.104	-0.467	9.592	acelPiso01
40	1634657404363	-0.104	-0.467	9.592	acelPiso01
41	1634657404368	-0.085	-0.457	9.602	acelPiso01
42	1634657404373	-0.085	-0.457	9.602	acelPiso01
43	1634657404378	-0.085	-0.457	9.602	acelPiso01
44	1634657404383	-0.085	-0.457	9.602	acelPiso01
45	1634657404388	-0.075	-0.477	9.592	acelPiso01
46	1634657404393	-0.075	-0.477	9.592	acelPiso01
47	1634657404398	-0.075	-0.477	9.592	acelPiso01
48	1634657404403	-0.075	-0.477	9.592	acelPiso01
49	1634657404408	-0.085	-0.457	9.592	acelPiso01
50	1634657404413	-0.085	-0.457	9.592	acelPiso01
51	1634657404418	-0.085	-0.457	9.592	acelPiso01
52	1634657404423	-0.085	-0.457	9.592	acelPiso01
53	1634657404428	-0.104	-0.467	9.602	acelPiso01
54	1634657404433	-0.104	-0.467	9.602	acelPiso01
55	1634657404438	-0.104	-0.467	9.602	acelPiso01
56	1634657404443	-0.104	-0.467	9.602	acelPiso01
57	1634657404448	-0.095	-0.457	9.582	acelPiso01
58	1634657404453	-0.095	-0.457	9.582	acelPiso01
59	1634657404458	-0.095	-0.457	9.582	acelPiso01
60	1634657404463	-0.095	-0.457	9.582	acelPiso01
61	1634657404468	-0.114	-0.477	9.611	acelPiso01
62	1634657404473	-0.114	-0.477	9.611	acelPiso01
63	1634657404478	-0.114	-0.477	9.611	acelPiso01
64	1634657404483	-0.114	-0.477	9.611	acelPiso01
65	1634657404488	-0.114	-0.467	9.611	acelPiso01
66	1634657404493	-0.114	-0.467	9.611	acelPiso01
67	1634657404498	-0.114	-0.467	9.611	acelPiso01
68	1634657404503	-0.114	-0.467	9.611	acelPiso01
69	1634657404508	-0.104	-0.467	9.602	acelPiso01
70	1634657404513	-0.104	-0.467	9.602	acelPiso01
71	1634657404518	-0.104	-0.467	9.602	acelPiso01
72	1634657404523	-0.104	-0.467	9.602	acelPiso01
73	1634657404528	-0.123	-0.467	9.611	acelPiso01
74	1634657404533	-0.123	-0.467	9.611	acelPiso01
75	1634657404538	-0.123	-0.467	9.611	acelPiso01
76	1634657404543	-0.123	-0.467	9.611	acelPiso01
77	1634657404548	-0.104	-0.477	9.592	acelPiso01
78	1634657404553	-0.104	-0.477	9.592	acelPiso01
79	1634657404558	-0.104	-0.477	9.592	acelPiso01
80	1634657404563	-0.104	-0.477	9.592	acelPiso01
81	1634657404568	-0.114	-0.477	9.602	acelPiso01
82	1634657404573	-0.114	-0.477	9.602	acelPiso01
83	1634657404578	-0.114	-0.477	9.602	acelPiso01
84	1634657404583	-0.114	-0.477	9.602	acelPiso01
85	1634657404588	-0.085	-0.457	9.602	acelPiso01
86	1634657404593	-0.085	-0.457	9.602	acelPiso01
87	1634657404598	-0.085	-0.457	9.602	acelPiso01
88	1634657404603	-0.085	-0.457	9.602	acelPiso01
89	1634657404608	-0.075	-0.457	9.582	acelPiso01
90	1634657404613	-0.075	-0.457	9.582	acelPiso01
91	1634657404618	-0.075	-0.457	9.582	acelPiso01
92	1634657404623	-0.075	-0.457	9.582	acelPiso01
93	1634657404628	-0.104	-0.448	9.592	acelPiso01
94	1634657404632	-0.104	-0.448	9.592	acelPiso01
95	1634657404638	-0.104	-0.448	9.592	acelPiso01
96	1634657404643	-0.104	-0.448	9.592	acelPiso01
97	1634657404648	-0.104	-0.457	9.63	acelPiso01
98	1634657404653	-0.104	-0.457	9.63	acelPiso01
99	1634657404658	-0.104	-0.457	9.63	acelPiso01
100	1634657404663	-0.104	-0.457	9.63	acelPiso01
101	1634657404667	-0.085	-0.467	9.621	acelPiso01
102	1634657404673	-0.085	-0.467	9.621	acelPiso01
103	1634657404678	-0.085	-0.467	9.621	acelPiso01
104	1634657404683	-0.085	-0.467	9.621	acelPiso01
105	1634657404688	-0.104	-0.477	9.611	acelPiso01
106	1634657404693	-0.104	-0.477	9.611	acelPiso01
107	1634657404698	-0.104	-0.477	9.611	acelPiso01
108	1634657404703	-0.114	-0.467	9.592	acelPiso01
109	1634657404708	-0.114	-0.467	9.592	acelPiso01
110	1634657404713	-0.114	-0.467	9.592	acelPiso01
111	1634657404718	-0.114	-0.467	9.592	acelPiso01
112	1634657404723	-0.104	-0.477	9.592	acelPiso01
113	1634657404728	-0.104	-0.477	9.592	acelPiso01
114	1634657404733	-0.104	-0.477	9.592	acelPiso01
115	1634657404738	-0.104	-0.477	9.592	acelPiso01
116	1634657404742	-0.104	-0.486	9.602	acelPiso01
117	1634657404748	-0.104	-0.486	9.602	acelPiso01
118	1634657404753	-0.104	-0.486	9.602	acelPiso01
119	1634657404758	-0.104	-0.486	9.602	acelPiso01
120	1634657404763	-0.104	-0.467	9.602	acelPiso01
121	1634657404768	-0.104	-0.467	9.602	acelPiso01
122	1634657404772	-0.104	-0.467	9.602	acelPiso01
123	1634657404778	-0.104	-0.467	9.602	acelPiso01
124	1634657404783	-0.123	-0.467	9.63	acelPiso01
125	1634657404788	-0.123	-0.467	9.63	acelPiso01
126	1634657404792	-0.123	-0.467	9.63	acelPiso01
127	1634657404798	-0.123	-0.467	9.63	acelPiso01
128	1634657404803	-0.095	-0.457	9.582	acelPiso01
129	1634657404808	-0.095	-0.457	9.582	acelPiso01
130	1634657404813	-0.095	-0.457	9.582	acelPiso01
131	1634657404818	-0.095	-0.457	9.582	acelPiso01
132	1634657404823	-0.085	-0.467	9.592	acelPiso01
133	1634657404828	-0.085	-0.467	9.592	acelPiso01
134	1634657404833	-0.085	-0.467	9.592	acelPiso01
135	1634657404838	-0.085	-0.467	9.592	acelPiso01
136	1634657404842	-0.095	-0.467	9.602	acelPiso01
137	1634657404848	-0.095	-0.467	9.602	acelPiso01
138	1634657404853	-0.095	-0.467	9.602	acelPiso01
139	1634657404858	-0.095	-0.467	9.602	acelPiso01
140	1634657404863	-0.095	-0.467	9.582	acelPiso01
141	1634657404868	-0.095	-0.467	9.582	acelPiso01
142	1634657404873	-0.095	-0.467	9.582	acelPiso01
143	1634657404878	-0.095	-0.467	9.582	acelPiso01
144	1634657404883	-0.085	-0.457	9.611	acelPiso01
145	1634657404888	-0.085	-0.457	9.611	acelPiso01
146	1634657404893	-0.085	-0.457	9.611	acelPiso01
147	1634657404898	-0.085	-0.457	9.611	acelPiso01
148	1634657404903	-0.104	-0.467	9.592	acelPiso01
149	1634657404907	-0.104	-0.467	9.592	acelPiso01
150	1634657404913	-0.104	-0.467	9.592	acelPiso01
151	1634657404918	-0.104	-0.467	9.592	acelPiso01
152	1634657404923	-0.114	-0.477	9.582	acelPiso01
153	1634657404928	-0.114	-0.477	9.582	acelPiso01
154	1634657404933	-0.114	-0.477	9.582	acelPiso01
155	1634657404938	-0.114	-0.477	9.582	acelPiso01
156	1634657404943	-0.104	-0.477	9.611	acelPiso01
157	1634657404948	-0.104	-0.477	9.611	acelPiso01
158	1634657404953	-0.104	-0.477	9.611	acelPiso01
159	1634657404958	-0.104	-0.477	9.611	acelPiso01
160	1634657404963	-0.114	-0.467	9.602	acelPiso01
161	1634657404968	-0.114	-0.467	9.602	acelPiso01
162	1634657404973	-0.114	-0.467	9.602	acelPiso01
163	1634657404978	-0.114	-0.467	9.602	acelPiso01
164	1634657404983	-0.114	-0.448	9.573	acelPiso01
165	1634657404988	-0.114	-0.448	9.573	acelPiso01
166	1634657404993	-0.114	-0.448	9.573	acelPiso01
167	1634657404998	-0.114	-0.448	9.573	acelPiso01
168	1634657405003	-0.104	-0.486	9.582	acelPiso01
169	1634657405008	-0.104	-0.486	9.582	acelPiso01
170	1634657405013	-0.104	-0.486	9.582	acelPiso01
171	1634657405018	-0.104	-0.486	9.582	acelPiso01
172	1634657405023	-0.104	-0.457	9.602	acelPiso01
173	1634657405028	-0.104	-0.457	9.602	acelPiso01
174	1634657405033	-0.104	-0.457	9.602	acelPiso01
175	1634657405038	-0.104	-0.457	9.602	acelPiso01
176	1634657405043	-0.104	-0.467	9.621	acelPiso01
177	1634657405047	-0.104	-0.467	9.621	acelPiso01
178	1634657405053	-0.104	-0.467	9.621	acelPiso01
179	1634657405058	-0.104	-0.477	9.602	acelPiso01
180	1634657405062	-0.104	-0.477	9.602	acelPiso01
181	1634657405068	-0.104	-0.477	9.602	acelPiso01
182	1634657405073	-0.104	-0.477	9.602	acelPiso01
183	1634657405078	-0.104	-0.486	9.611	acelPiso01
184	1634657405083	-0.104	-0.486	9.611	acelPiso01
185	1634657405088	-0.104	-0.486	9.611	acelPiso01
186	1634657405093	-0.104	-0.486	9.611	acelPiso01
187	1634657405098	-0.114	-0.477	9.582	acelPiso01
188	1634657405103	-0.114	-0.477	9.582	acelPiso01
189	1634657405108	-0.114	-0.477	9.582	acelPiso01
190	1634657405113	-0.114	-0.477	9.582	acelPiso01
191	1634657405118	-0.095	-0.457	9.611	acelPiso01
192	1634657405123	-0.095	-0.457	9.611	acelPiso01
193	1634657405128	-0.095	-0.457	9.611	acelPiso01
194	1634657405133	-0.095	-0.457	9.611	acelPiso01
195	1634657405138	-0.133	-0.457	9.611	acelPiso01
196	1634657405143	-0.133	-0.457	9.611	acelPiso01
197	1634657405148	-0.133	-0.457	9.611	acelPiso01
198	1634657405153	-0.133	-0.457	9.611	acelPiso01
199	1634657405158	-0.095	-0.448	9.611	acelPiso01
200	1634657405163	-0.095	-0.448	9.611	acelPiso01
201	1634657405168	-0.095	-0.448	9.611	acelPiso01
202	1634657405172	-0.095	-0.448	9.611	acelPiso01
203	1634657405178	-0.114	-0.457	9.602	acelPiso01
204	1634657405183	-0.114	-0.457	9.602	acelPiso01
