"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
0.05;0.2999192;-0.00365866666667;0.0457333333333
0.1;0.2996448;-0.001372;0.0409059259259
0.15;0.2996448;0.001372;0.0255598518519
0.2;0.2999192;0.00182933333333;0.000169382716049
0.25;0.2999192;0.000609777777778;-0.0127883950617
0.3;0.2999192;0;-0.0142281481481
0.35;0.2999192;-0.000609777777778;-0.0149903703704
0.4;0.2999192;-0.00198177777778;-0.00542024691358
0.45;0.2996448;-0.00182933333333;0.0150750617284
0.5;0.2996448;0;0.0254920987654
0.55;0.2996448;0.00182933333333;0.0145669135802
0.6;0.2999192;0.00198177777778;-0.0075375308642
0.65;0.2999192;0.000457333333333;-0.0185474074074
0.7;0.2999192;-0.000457333333333;-0.0149903703704
0.75;0.2999192;-0.00167688888889;0.00143975308642
0.8;0.2996448;-0.000914666666667;0.0252380246914
0.85;0.2996448;0.002744;0.0152444444444
0.9;0.3001936;0.00182933333333;-0.0162607407407
0.95;0.2999192;-0.000762222222222;-0.0178698765432
1;0.2999192;-0.000457333333333;-0.00889259259259
1.05;0.2999192;-0.000762222222222;-0.010417037037
1.1;0.2999192;-0.00198177777778;-0.00313358024691
1.15;0.2996448;-0.00182933333333;0.0155832098765
1.2;0.2996448;0;0.0256614814815
1.25;0.2996448;0.00182933333333;0.0150750617284
1.3;0.2999192;0.00198177777778;-0.00542024691358
1.35;0.2999192;0.000609777777778;-0.0149903703704
1.4;0.2999192;0;-0.0142281481481
1.45;0.2999192;-0.000609777777778;-0.0127883950617
1.5;0.2999192;-0.00182933333333;-0.000846913580247
1.55;0.2996448;-0.001372;0.020410617284
1.6;0.2996448;0.001372;0.020410617284
1.65;0.2999192;0.00182933333333;-0.000677530864198
1.7;0.2999192;0.000609777777778;-0.0114333333333
1.75;0.2999192;0;-0.00694469135803
1.8;0.2999192;-0.000304888888889;0.00846913580247
1.85;0.2999192;-0.000457333333333;0.0500525925926
1.9;0.2996448;0.00396355555556;0.104509135802
1.95;0.3001936;0.0111284444444;0.13677654321
2;0.3007424;0.0189031111111;0.142874320988
2.05;0.3021144;0.0262204444444;0.131525679012
2.1;0.3034864;0.0314035555556;0.12949308642
2.15;0.3051328;0.0385684444444;0.13762345679
2.2;0.307328;0.0458857777778;0.135421481481
2.25;0.3097976;0.052136;0.134235802469
2.3;0.3125416;0.0585386666667;0.145076296296
2.35;0.31556;0.0664657777778;0.157610617284
2.4;0.3191272;0.07546;0.148887407407
2.45;0.3232432;0.0820151111111;0.126613580247
2.5;0.3273592;0.0876555555556;0.112554814815
2.55;0.332024;0.0928386666667;0.110522222222
2.6;0.3366888;0.0975644444444;0.132457283951
2.65;0.341628;0.105339111111;0.167350123457
2.7;0.347116;0.115248;0.182340493827
2.75;0.3531528;0.125156888889;0.164470617284
2.8;0.3597384;0.132779111111;0.124242222222
2.85;0.3665984;0.137047555556;0.0941767901235
2.9;0.3734584;0.140706222222;0.0951930864198
2.95;0.3805928;0.145584444444;0.123818765432
3;0.3880016;0.152139555556;0.171838765432
3.05;0.3956848;0.161591111111;0.226125925926
3.1;0.4036424;0.179122222222;0.189369876543
3.15;0.4140696;0.187049333333;0.0362479012346
3.2;0.4231248;0.180494222222;-0.0709713580247
3.25;0.43218;0.172262222222;-0.030827654321
3.3;0.4398632;0.173024444444;0.10162962963
3.35;0.4489184;0.18522;0.191402469136
3.4;0.4585224;0.196348444444;0.200464444444
3.45;0.4686752;0.2058;0.185812839506
3.5;0.4791024;0.214489333333;0.17022962963
3.55;0.4900784;0.223483555556;0.142959012346
3.6;0.5016032;0.229428888889;0.106541728395
3.65;0.513128;0.23324;0.0896034567901
3.7;0.5249272;0.236898666667;0.105271358025
3.75;0.5367264;0.242539111111;0.150327160494
3.8;0.5490744;0.251380888889;0.202751111111
3.85;0.5616968;0.263424;0.230783950617
3.9;0.5751424;0.279125777778;0.170399012346
3.95;0.5902344;0.283546666667;0.0569972839506
4;0.6039544;0.279583111111;0.034384691358
4.05;0.6176744;0.283546666667;0.078932345679
4.1;0.6322176;0.289492;0.100528641975
4.15;0.6467608;0.294217777778;0.111115061728
4.2;0.6615784;0.300010666667;0.125004444444
4.25;0.6766704;0.307175555556;0.12864617284
4.3;0.6923112;0.314035555556;0.112724197531
4.35;0.7082264;0.318304;0.099597037037
4.4;0.7241416;0.322572444444;0.110437530864
4.45;0.7403312;0.32928;0.123395308642
4.5;0.7570696;0.33614;0.116704691358
4.55;0.7740824;0.340865777778;0.109421234568
4.6;0.7910952;0.346353777778;0.112978271605
4.65;0.8086568;0.352756444444;0.10806617284
4.7;0.8264928;0.357177333333;0.104339753086
4.75;0.8443288;0.362512888889;0.111250567901
4.8;0.8627136;0.368305777778;0.115840839506
4.85;0.8810984;0.375013333333;0.102425728395
4.9;0.9003064;0.379678133333;0.0692605925923
4.95;0.91924;0.381263555556;0.0461229135798
5;0.938448;0.382940444444;0.0364511604934
