1	1634266324708	0.23	0.158	9.782	hor
2	1634266324712	0.244	0.158	9.789	hor
3	1634266324719	0.23	0.165	9.803	hor
4	1634266324721	0.223	0.172	9.76	hor
5	1634266324724	0.216	0.172	9.774	hor
6	1634266324728	0.218	0.163	9.777	hor
7	1634266324733	0.232	0.149	9.789	hor
8	1634266324736	0.246	0.137	9.788	hor
9	1634266324740	0.252	0.137	9.782	hor
10	1634266324744	0.252	0.145	9.778	hor
11	1634266324748	0.252	0.151	9.756	hor
12	1634266324751	0.25	0.151	9.739	hor
13	1634266324755	0.245	0.154	9.739	hor
14	1634266324759	0.241	0.167	9.739	hor
15	1634266324764	0.23	0.17	9.739	hor
16	1634266324768	0.23	0.165	9.739	hor
17	1634266324771	0.228	0.168	9.743	hor
18	1634266324775	0.226	0.172	9.76	hor
19	1634266324779	0.23	0.167	9.78	hor
20	1634266324783	0.23	0.158	9.789	hor
21	1634266324787	0.23	0.158	9.795	hor
22	1634266324790	0.237	0.158	9.797	hor
23	1634266324795	0.245	0.158	9.795	hor
24	1634266324799	0.245	0.158	9.803	hor
25	1634266324802	0.248	0.162	9.788	hor
26	1634266324806	0.252	0.165	9.774	hor
27	1634266324810	0.236	0.165	9.762	hor
28	1634266324814	0.219	0.161	9.753	hor
29	1634266324818	0.22	0.158	9.757	hor
30	1634266324823	0.223	0.163	9.76	hor
31	1634266324827	0.218	0.165	9.769	hor
32	1634266324832	0.216	0.17	9.765	hor
33	1634266324835	0.211	0.172	9.745	hor
34	1634266324837	0.214	0.167	9.728	hor
35	1634266324841	0.221	0.16	9.735	hor
36	1634266324845	0.223	0.158	9.766	hor
37	1634266324849	0.229	0.164	9.78	hor
38	1634266324853	0.23	0.159	9.787	hor
39	1634266324857	0.243	0.158	9.783	hor
40	1634266324861	0.251	0.164	9.782	hor
41	1634266324866	0.252	0.165	9.756	hor
42	1634266324868	0.252	0.152	9.727	hor
43	1634266324872	0.245	0.144	9.731	hor
44	1634266324876	0.252	0.151	9.738	hor
45	1634266324880	0.245	0.165	9.753	hor
46	1634266324888	0.245	0.179	9.753	hor
47	1634266324892	0.252	0.172	9.731	hor
48	1634266324896	0.266	0.165	9.731	hor
49	1634266324901	0.265	0.159	9.724	hor
50	1634266324904	0.251	0.165	9.727	hor
51	1634266324908	0.243	0.165	9.757	hor
52	1634266324912	0.229	0.164	9.795	hor
53	1634266324916	0.222	0.159	9.832	hor
54	1634266324919	0.216	0.165	9.826	hor
55	1634266324923	0.217	0.167	9.794	hor
56	1634266324927	0.225	0.174	9.76	hor
57	1634266324931	0.23	0.178	9.764	hor
58	1634266324935	0.23	0.17	9.774	hor
59	1634266324939	0.235	0.165	9.777	hor
60	1634266324943	0.245	0.163	9.774	hor
61	1634266324949	0.245	0.158	9.76	hor
62	1634266324951	0.245	0.161	9.765	hor
63	1634266324954	0.245	0.162	9.765	hor
64	1634266324958	0.238	0.155	9.753	hor
65	1634266324962	0.23	0.151	9.756	hor
66	1634266324967	0.237	0.151	9.77	hor
67	1634266324970	0.248	0.155	9.796	hor
68	1634266324974	0.248	0.158	9.818	hor
69	1634266324978	0.245	0.158	9.829	hor
70	1634266324982	0.245	0.15	9.836	hor
71	1634266324986	0.245	0.144	9.83	hor
72	1634266324990	0.236	0.144	9.798	hor
73	1634266324994	0.23	0.148	9.763	hor
74	1634266324997	0.23	0.151	9.743	hor
75	1634266325001	0.23	0.151	9.748	hor
76	1634266325005	0.23	0.156	9.753	hor
77	1634266325009	0.225	0.169	9.737	hor
78	1634266325013	0.218	0.178	9.764	hor
79	1634266325017	0.222	0.174	9.78	hor
80	1634266325021	0.229	0.166	9.776	hor
81	1634266325026	0.242	0.159	9.762	hor
82	1634266325029	0.245	0.158	9.76	hor
83	1634266325034	0.245	0.171	9.773	hor
84	1634266325037	0.232	0.166	9.755	hor
85	1634266325041	0.23	0.165	9.739	hor
86	1634266325045	0.23	0.152	9.752	hor
87	1634266325048	0.23	0.144	9.76	hor
88	1634266325052	0.223	0.144	9.774	hor
89	1634266325060	0.216	0.151	9.782	hor
90	1634266325064	0.216	0.158	9.804	hor
91	1634266325068	0.216	0.158	9.824	hor
92	1634266325073	0.217	0.166	9.824	hor
93	1634266325077	0.224	0.172	9.825	hor
94	1634266325080	0.233	0.172	9.833	hor
95	1634266325083	0.251	0.172	9.837	hor
96	1634266325088	0.245	0.172	9.818	hor
97	1634266325091	0.242	0.172	9.786	hor
98	1634266325095	0.234	0.171	9.771	hor
99	1634266325100	0.245	0.164	9.764	hor
100	1634266325103	0.241	0.156	9.778	hor
101	1634266325107	0.23	0.149	9.795	hor
102	1634266325116	0.23	0.144	9.81	hor
103	1634266325117	0.23	0.146	9.803	hor
104	1634266325119	0.228	0.154	9.778	hor
105	1634266325123	0.22	0.161	9.76	hor
106	1634266325127	0.219	0.165	9.769	hor
107	1634266325131	0.22	0.162	9.785	hor
108	1634266325134	0.222	0.161	9.795	hor
109	1634266325139	0.237	0.169	9.807	hor
110	1634266325142	0.245	0.169	9.807	hor
111	1634266325147	0.249	0.161	9.803	hor
112	1634266325151	0.248	0.15	9.791	hor
113	1634266325154	0.236	0.131	9.782	hor
114	1634266325158	0.23	0.131	9.782	hor
115	1634266325162	0.226	0.146	9.782	hor
116	1634266325167	0.219	0.155	9.786	hor
117	1634266325170	0.216	0.163	9.789	hor
118	1634266325174	0.221	0.165	9.779	hor
119	1634266325178	0.223	0.165	9.764	hor
120	1634266325182	0.228	0.165	9.76	hor
121	1634266325186	0.241	0.16	9.743	hor
122	1634266325189	0.233	0.158	9.75	hor
123	1634266325193	0.213	0.164	9.776	hor
124	1634266325198	0.197	0.165	9.8	hor
125	1634266325201	0.213	0.159	9.821	hor
126	1634266325205	0.222	0.145	9.831	hor
127	1634266325209	0.223	0.144	9.832	hor
128	1634266325213	0.23	0.144	9.805	hor
129	1634266325217	0.223	0.157	9.783	hor
130	1634266325221	0.209	0.172	9.774	hor
131	1634266325228	0.194	0.172	9.753	hor
132	1634266325233	0.227	0.171	9.754	hor
133	1634266325237	0.245	0.165	9.761	hor
134	1634266325240	0.251	0.158	9.782	hor
135	1634266325244	0.245	0.157	9.78	hor
136	1634266325248	0.245	0.15	9.759	hor
