"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
0.025;0.3803184;0.00609777777778;-0.153799506173
0.05;0.3805928;0.00121955555556;-0.107388641975
0.075;0.3803184;0;-0.0607745185185
0.1;0.3805928;-0.000914666666667;-0.0426844444444
0.125;0.3803184;-0.00304888888889;0.00677530864198
0.15;0.3803184;-0.000609777777778;0.0487822222222
0.175;0.3803184;0.000609777777778;0.0420069135802
0.2;0.3803184;0.002744;-0.00880790123457
0.225;0.3805928;0;-0.0501372839506
0.25;0.3803184;-0.00243911111111;0.000677530864198
0.275;0.3803184;0;0.0538637037037
0.3;0.3803184;0.002744;0.0254074074074
0.325;0.3805928;0.00121955555556;-0.0128730864198
0.35;0.3803184;0.000914666666667;-0.017277037037
0.375;0.3805928;0.00182933333333;-0.0603002469136
0.4;0.3805928;-0.00304888888889;-0.0633491358025
0.425;0.3803184;-0.00365866666667;0.0121955555556
0.45;0.3803184;-0.00121955555556;0.0511535802469
0.475;0.3803184;0;0.048104691358
0.5;0.3803184;0.000914666666667;0.0420069135802
0.525;0.3803184;0.00304888888889;0.00237135802469
0.55;0.3805928;0.000914666666667;-0.030827654321
0.575;0.3803184;0.000304888888889;-0.0223585185185
0.6;0.3805928;0;-0.0189708641975
0.625;0.3803184;-0.000304888888889;-0.0226972839506
0.65;0.3805928;-0.000914666666667;-0.0335377777778
0.675;0.3803184;-0.00304888888889;-0.0115180246914
0.7;0.3803184;-0.00121955555556;0.0013550617284
0.725;0.3803184;-0.00152444444444;-0.0281175308642
0.75;0.3803184;-0.00396355555555;-0.00779160493827
0.775;0.380044;-0.00365866666667;0.0718182716049
0.8;0.380044;0.000304888888889;0.120939259259
0.825;0.380044;0.00457333333333;0.0819812345679
0.85;0.3803184;0.00670755555555;-0.0396355555556
0.875;0.3805928;0.00121955555556;-0.110437530864
0.9;0.3803184;-0.00243911111111;-0.0501372839506
0.925;0.3803184;-0.000914666666667;0.00779160493827
0.95;0.3803184;-0.000304888888889;0.00711407407408
0.975;0.3803184;-0.000304888888889;-0.00745283950617
1;0.3803184;-0.000914666666667;-0.00982419753086
1.025;0.3803184;-0.00243911111111;0.0409906172839
1.05;0.380044;0.000914666666667;0.092482962963
1.075;0.3803184;0.00579288888889;0.0203259259259
1.1;0.3805928;0.00182933333333;-0.0521698765432
1.125;0.3803184;0.000609777777778;-0.0386192592593
1.15;0.3805928;0;-0.0189708641975
1.175;0.3803184;0;-0.00609777777778
1.2;0.3805928;0;-0.010162962963
1.225;0.3803184;-0.000304888888889;-0.0199871604938
1.25;0.3805928;-0.000914666666667;-0.0287950617284
1.275;0.3803184;-0.00304888888889;0.00948543209877
1.3;0.3803184;-0.000609777777778;0.0511535802469
1.325;0.3803184;0.000609777777778;0.0511535802469
1.35;0.3803184;0.00304888888889;0.00948543209877
1.375;0.3805928;0.000914666666667;-0.0287950617284
1.4;0.3803184;0.000304888888889;-0.0199871604938
1.425;0.3805928;0;-0.00948543209877
1.45;0.3803184;0;-0.00203259259259
1.475;0.3805928;0;-0.000677530864198
1.5;0.3803184;0;-0.00169382716049
1.525;0.3805928;0;-0.00745283950617
1.55;0.3803184;-0.000304888888889;-0.0108404938272
1.575;0.3805928;-0.000609777777778;-0.0105017283951
1.6;0.3803184;-0.00213422222222;0.030827654321
1.625;0.3803184;0.00213422222222;0.030827654321
1.65;0.3805928;0.000609777777778;-0.0105017283951
1.675;0.3803184;0.000304888888889;-0.0108404938272
1.7;0.3805928;0;-0.00779160493827
1.725;0.3803184;0;-0.00338765432099
1.75;0.3805928;0;-0.00779160493827
1.775;0.3803184;-0.000304888888889;-0.0108404938272
1.8;0.3805928;-0.000609777777778;-0.010162962963
1.825;0.3803184;-0.00213422222222;0.0331990123457
1.85;0.3803184;0.00213422222222;0.0426844444444
1.875;0.3805928;0.000914666666667;0.0216809876543
1.9;0.3803184;0.00152444444444;0.0525086419753
1.925;0.3805928;0.00426844444444;0.058267654321
1.95;0.3805928;0.00518311111111;0.044717037037
1.975;0.3808672;0.00579288888889;0.0555575308642
2;0.3808672;0.00701244444444;0.0979032098765
2.025;0.3811416;0.010976;0.129408395062
2.05;0.381416;0.0149395555556;0.112470123457
2.075;0.3819648;0.016464;0.104000987654
2.1;0.3822392;0.0182933333333;0.160913580247
2.125;0.382788;0.0237813333333;0.235780740741
2.15;0.3833368;0.0320133333333;0.238490864198
2.175;0.3844344;0.0387208888889;0.138893827161
2.2;0.385532;0.0368915555556;0.0985807407407
2.225;0.3860808;0.0408551111111;0.14533037037
2.25;0.3874528;0.0481724444444;0.0711407407407
2.275;0.3888248;0.0448186666667;-0.00609777777778
2.3;0.389648;0.0429893333333;0.0802874074074
2.325;0.3907456;0.0487822222222;0.175480493827
2.35;0.3921176;0.0542702222222;0.189369876543
2.375;0.3934896;0.0591484444444;0.162607407407
2.4;0.395136;0.0615875555556;0.157525925926
2.425;0.396508;0.0661608888889;0.182933333333
2.45;0.3984288;0.071344;0.18394962963
2.475;0.4000752;0.0762222222222;0.152783209877
2.5;0.4022704;0.0798808888889;0.0928217283951
2.525;0.4041912;0.0792711111111;0.0911279012346
2.55;0.406112;0.0829297777778;0.142959012346
2.575;0.4083072;0.0875031111111;0.160913580247
2.6;0.4105024;0.0920764444444;0.137877530864
2.625;0.412972;0.0942106666667;0.113486419753
2.65;0.4151672;0.0975644444444;0.0992582716049
2.675;0.4179112;0.0990888888889;0.0897728395062
2.7;0.4201064;0.100918222222;0.117551604938
2.725;0.4228504;0.106406222222;0.0955318518518
2.75;0.4255944;0.106101333333;0.0555575308642
2.775;0.428064;0.108540444444;0.0365866666667
2.8;0.4310824;0.108540444444;0.00643654320987
2.825;0.433552;0.107016;0.0450558024691
2.85;0.436296;0.110064888889;0.10976
2.875;0.43904;0.114028444444;0.125681975309
2.9;0.4420584;0.116467555556;0.127714567901
2.925;0.4448024;0.120431111111;0.122294320988
2.95;0.4480952;0.123784888889;0.0813037037037
2.975;0.4511136;0.123175111111;0.0884177777778
3;0.454132;0.126833777778;0.140587654321
3.025;0.4574248;0.131407111111;0.151428148148
3.05;0.4607176;0.135675555556;0.117551604938
3.075;0.4642848;0.1372;0.0826587654321
3.1;0.4675776;0.138419555556;0.0982419753086
3.125;0.4711448;0.142078222222;0.114502716049
3.15;0.474712;0.144517333333;0.110437530864
3.175;0.4782792;0.149395555556;0.0501372839506
3.2;0.4823952;0.147261333333;-0.00677530864197
3.225;0.485688;0.144212444444;0.095870617284
3.25;0.4892552;0.152444444444;0.181917037037
3.275;0.4933712;0.158847111111;0.0853688888889
3.3;0.4974872;0.155798222222;0.0128730864198
3.325;0.5010544;0.155798222222;0.0613165432099
3.35;0.5051704;0.159152;0.110437530864
3.375;0.509012;0.163115555556;0.103662222222
3.4;0.5134024;0.16464;0.0799486419753
3.425;0.517244;0.165859555556;0.0985807407407
3.45;0.5216344;0.169518222222;0.118229135802
3.475;0.5257504;0.171957333333;0.126698271605
3.5;0.5301408;0.177445333333;0.0772385185185
3.525;0.5348056;0.176225777778;0.0152444444444
3.55;0.5389216;0.176225777778;0.0220197530864
3.575;0.5435864;0.176835555556;0.0464108641975
3.6;0.5477024;0.179579555556;0.0409906172839
3.625;0.5526416;0.179884444444;0.0013550617284
3.65;0.5567576;0.178055111111;0.0145669135803
3.675;0.5614224;0.180189333333;0.0474271604938
3.7;0.5658128;0.181104;0.065042962963
3.725;0.5704776;0.182628444444;0.106711111111
3.75;0.574868;0.186592;0.137877530864
3.775;0.5798072;0.190860444444;0.118906666667
3.8;0.584472;0.192689777778;0.0907891358025
3.825;0.5894112;0.195433777778;0.065042962963
3.85;0.5943504;0.194824;0.0738508641975
3.875;0.5990152;0.198482666667;0.0975644444444
3.9;0.6042288;0.203056;0.0145669135802
3.925;0.6094424;0.198787555556;-0.0477659259259
3.95;0.6141072;0.196348444444;0.0382804938272
3.975;0.6190464;0.201226666667;0.117212839506
4;0.62426;0.203970666667;0.134151111111
4.025;0.6291992;0.208239111111;0.126359506173
4.05;0.6346872;0.211592888889;0.0691081481481
4.075;0.6399008;0.210678222222;0.0474271604938
4.1;0.6451144;0.213117333333;0.0596227160494
4.125;0.6506024;0.214032;0.0691081481481
4.15;0.655816;0.215556444444;0.114502716049
4.175;0.661304;0.219824888889;0.148718024691
4.2;0.666792;0.224398222222;0.128392098765
4.225;0.6725544;0.227752;0.0538637037037
4.25;0.6783168;0.226227555556;0.00711407407407
4.275;0.6838048;0.226227555556;0.0318439506173
4.3;0.6895672;0.228361777778;0.0558962962963
4.325;0.6953296;0.228056888889;0.112808888889
4.35;0.7008176;0.232935111111;0.190047407407
4.375;0.7068544;0.241472;0.131102222222
4.4;0.7131656;0.240862222222;0.0264237037037
4.425;0.718928;0.239032888889;0.0470883950617
4.45;0.7249648;0.242081777778;0.110098765432
4.475;0.7310016;0.246350222222;0.115857777778
4.5;0.7373128;0.249704;0.0575901234568
4.525;0.743624;0.248179555556;0.0365866666667
4.55;0.7496608;0.249094222222;0.0982419753086
4.575;0.755972;0.253362666667;0.15007308642
4.6;0.7622832;0.259460444444;0.105017283951
4.625;0.7691432;0.258850666667;0.0450558024691
4.65;0.77518;0.259460444444;0.0572513580247
4.675;0.78204;0.262204444444;0.0586064197531
4.7;0.7883512;0.263119111111;0.0430232098766
4.725;0.7952112;0.263728888889;0.048104691358
4.75;0.8015224;0.264643555556;0.0867239506173
4.775;0.8083824;0.268302222222;0.115857777778
4.8;0.814968;0.270741333333;0.126359506173
4.825;0.821828;0.276229333333;0.0775772839506
4.85;0.8289624;0.275009777778;0.0176158024692
4.875;0.835548;0.275009777778;0.0335377777778
4.9;0.8426824;0.275924444444;0.0765609876543
4.925;0.849268;0.279583111111;0.0945155555555
4.95;0.8566768;0.282632;0.0437007407407
4.975;0.8635368;0.281107555556;0.0142281481481
5;0.8706712;0.281412444444;0.0538637037037
5.025;0.8775312;0.284156444444;0.0989195061729
5.05;0.88494;0.285985777778;0.167350123457
5.075;0.8918;0.290559111111;0.265930864198
5.1;0.8992088;0.302144888889;0.222230123457
5.125;0.906892;0.311901333333;-0.159897283951
5.15;0.9156728;0.292083555556;-0.444799012346
5.175;0.9214352;0.273790222222;-0.163962469136
5.2;0.9285696;0.282936888889;0.188353580247
5.225;0.935704;0.290864;0.282191604938
5.25;0.9431128;0.300010666667;0.222907654321
5.275;0.950796;0.303974222222;0.0704632098766
5.3;0.9584792;0.30184;-0.010162962963
5.325;0.965888;0.299705777778;0.0491209876543
5.35;0.9732968;0.303364444444;0.148040493827
5.375;0.98098;0.310072;0.144314074074
5.4;0.9889376;0.312206222222;0.0735120987654
5.425;0.9966208;0.312816;0.0260849382716
5.45;1.0045784;0.312816;0.00779160493825
5.475;1.0122616;0.312816;0.0152444444444
5.5;1.0202192;0.313120888889;0.0460720987654
5.525;1.0279024;0.314340444444;0.104339753086
5.55;1.03586;0.318608888889;0.144652839506
5.575;1.0438176;0.323182222222;0.119245432099
5.6;1.0520496;0.326231111111;0.037602962963
5.625;1.0602816;0.324096888889;-0.00304888888889
5.65;1.0682392;0.322572444444;0.08232
5.675;1.0761968;0.328060444444;0.19377382716
5.7;1.0847032;0.334158222222;0.227311604938
5.725;1.0929352;0.337816888889;0.28083654321
5.75;1.1011672;0.355195555556;0.0968869135803
5.775;1.1115944;0.343;-0.128053333333
5.8;1.1179056;0.341170666667;-0.106033580247
5.825;1.1283328;0.347573333333;-0.327924938272
5.85;1.1365648;0.315864888889;-0.194790123457
5.875;1.1431504;0.319218666667;0.51492345679
5.9;1.1513824;0.359159111111;0.613504197531
5.925;1.162084;0.368915555556;0.0450558024692
5.95;1.1705904;0.350927111111;-0.226295308642
5.975;1.1790968;0.347268444444;-0.126020740741
6;1.1878776;0.346353777778;-0.0199871604938
6.025;1.196384;0.348792888889;0.0152444444444
6.05;1.2054392;0.347268444444;0.0257461728395
