"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
2.75;0.4785536;-0.294217777778;0.190724938272
2.775;0.4711448;-0.292693333333;0.22765037037
2.8;0.463736;-0.284461333333;0.310309135802
2.825;0.456876;-0.275009777778;0.309631604938
2.85;0.450016;-0.266472888889;0.21308345679
2.875;0.4437048;-0.264033777778;0.0968869135802
2.9;0.4368448;-0.263424;0.0511535802469
2.925;0.4305336;-0.262814222222;0.0633491358025
2.95;0.4236736;-0.261289777778;0.12263308642
2.975;0.4173624;-0.255496888889;0.149395555556
3;0.4110512;-0.254277333333;0.185304691358
3.025;0.4044656;-0.24696;0.239507160494
3.05;0.3987032;-0.239642666667;0.206308148148
3.075;0.3926664;-0.237813333333;0.204275555556
3.1;0.3866296;-0.230496;0.227989135802
3.125;0.3811416;-0.223483555556;0.156170864198
3.15;0.3756536;-0.223178666667;0.102645925926
3.175;0.3698912;-0.220129777778;0.113147654321
3.2;0.3646776;-0.217995555556;0.146346666667
3.225;0.3589152;-0.213117333333;0.193435061728
3.25;0.353976;-0.206409777778;0.176158024691
3.275;0.3487624;-0.205190222222;0.186320987654
3.3;0.3435488;-0.198177777778;0.229682962963
3.325;0.338884;-0.192384888889;0.230021728395
3.35;0.3339448;-0.186592;0.224262716049
3.375;0.3295544;-0.181104;0.207324444444
3.4;0.3248896;-0.175920888889;0.178529382716
3.425;0.3207736;-0.171652444444;0.137877530864
3.45;0.3163832;-0.169823111111;0.132796049383
3.475;0.3122672;-0.167079111111;0.195806419753
3.5;0.3078768;-0.159456888889;0.237135802469
3.525;0.3043096;-0.152139555556;0.174464197531
3.55;0.300468;-0.151529777778;0.134828641975
3.575;0.2966264;-0.147566222222;0.168705185185
3.6;0.2930592;-0.142688;0.195806419753
3.625;0.289492;-0.1372;0.201226666667
3.65;0.2861992;-0.132016888889;0.177174320988
3.675;0.2829064;-0.127748444444;0.136183703704
3.7;0.279888;-0.125919111111;0.125343209877
3.725;0.2765952;-0.12348;0.184965925926
