1	1634243687928	0.352	0.223	9.731	aang.02
2	1634243687929	0.352	0.223	9.731	aang.02
3	1634243687930	0.352	0.218	9.736	aang.02
4	1634243687931	0.362	0.216	9.748	aang.02
5	1634243687962	0.372	0.216	9.758	aang.02
6	1634243687963	0.379	0.216	9.745	aang.02
7	1634243687964	0.371	0.221	9.765	aang.02
8	1634243687965	0.356	0.223	9.78	aang.02
9	1634243687966	0.347	0.217	9.787	aang.02
10	1634243687967	0.334	0.221	9.789	aang.02
11	1634243687968	0.325	0.223	9.801	aang.02
12	1634243687969	0.311	0.223	9.785	aang.02
13	1634243687973	0.328	0.229	9.782	aang.02
14	1634243687974	0.344	0.236	9.782	aang.02
15	1634243687975	0.352	0.243	9.742	aang.02
16	1634243687976	0.379	0.244	9.725	aang.02
17	1634243687983	0.388	0.237	9.724	aang.02
18	1634243687984	0.41	0.223	9.738	aang.02
19	1634243687994	0.41	0.216	9.76	aang.02
20	1634243687995	0.388	0.216	9.782	aang.02
21	1634243687996	0.381	0.215	9.804	aang.02
22	1634243687998	0.381	0.208	9.81	aang.02
23	1634243688002	0.38	0.209	9.808	aang.02
24	1634243688007	0.373	0.217	9.785	aang.02
25	1634243688010	0.367	0.222	9.757	aang.02
26	1634243688014	0.367	0.216	9.739	aang.02
27	1634243688017	0.367	0.213	9.741	aang.02
28	1634243688024	0.364	0.199	9.75	aang.02
29	1634243688026	0.352	0.196	9.744	aang.02
30	1634243688029	0.356	0.205	9.766	aang.02
31	1634243688033	0.369	0.218	9.783	aang.02
32	1634243688041	0.379	0.225	9.789	aang.02
33	1634243688042	0.396	0.23	9.796	aang.02
34	1634243688044	0.41	0.225	9.815	aang.02
35	1634243688049	0.41	0.213	9.816	aang.02
36	1634243688052	0.413	0.208	9.797	aang.02
37	1634243688056	0.414	0.211	9.783	aang.02
38	1634243688060	0.4	0.225	9.758	aang.02
39	1634243688065	0.382	0.237	9.711	aang.02
40	1634243688069	0.363	0.234	9.659	aang.02
41	1634243688076	0.345	0.226	9.649	aang.02
42	1634243688079	0.338	0.219	9.695	aang.02
43	1634243688080	0.33	0.219	9.781	aang.02
44	1634243688084	0.324	0.223	9.876	aang.02
45	1634243688089	0.324	0.223	9.906	aang.02
46	1634243688093	0.333	0.223	9.89	aang.02
47	1634243688096	0.343	0.223	9.854	aang.02
48	1634243688100	0.37	0.218	9.795	aang.02
49	1634243688108	0.402	0.221	9.713	aang.02
50	1634243688109	0.42	0.233	9.651	aang.02
51	1634243688111	0.424	0.248	9.638	aang.02
52	1634243688115	0.413	0.24	9.671	aang.02
53	1634243688119	0.387	0.22	9.727	aang.02
54	1634243688124	0.369	0.204	9.798	aang.02
55	1634243688127	0.349	0.201	9.889	aang.02
56	1634243688131	0.326	0.208	9.948	aang.02
57	1634243688135	0.304	0.215	9.941	aang.02
58	1634243688139	0.309	0.216	9.886	aang.02
59	1634243688143	0.33	0.216	9.814	aang.02
60	1634243688146	0.352	0.222	9.762	aang.02
61	1634243688150	0.367	0.23	9.76	aang.02
62	1634243688162	0.374	0.237	9.76	aang.02
63	1634243688163	0.388	0.237	9.752	aang.02
64	1634243688166	0.389	0.237	9.722	aang.02
65	1634243688170	0.403	0.229	9.689	aang.02
66	1634243688174	0.41	0.223	9.706	aang.02
67	1634243688177	0.41	0.232	9.742	aang.02
68	1634243688181	0.41	0.245	9.82	aang.02
69	1634243688185	0.41	0.249	9.881	aang.02
70	1634243688190	0.408	0.233	9.911	aang.02
71	1634243688193	0.398	0.216	9.899	aang.02
72	1634243688197	0.379	0.217	9.851	aang.02
73	1634243688203	0.366	0.223	9.813	aang.02
74	1634243688205	0.341	0.223	9.769	aang.02
75	1634243688209	0.331	0.218	9.729	aang.02
76	1634243688212	0.329	0.203	9.71	aang.02
77	1634243688217	0.329	0.189	9.702	aang.02
78	1634243688221	0.343	0.185	9.677	aang.02
79	1634243688224	0.361	0.203	9.668	aang.02
80	1634243688228	0.377	0.222	9.7	aang.02
81	1634243688232	0.394	0.226	9.737	aang.02
82	1634243688237	0.417	0.216	9.777	aang.02
83	1634243688240	0.42	0.194	9.818	aang.02
84	1634243688244	0.402	0.176	9.843	aang.02
85	1634243688248	0.384	0.184	9.853	aang.02
86	1634243688252	0.381	0.206	9.828	aang.02
87	1634243688256	0.377	0.22	9.789	aang.02
88	1634243688260	0.352	0.223	9.752	aang.02
89	1634243688264	0.333	0.227	9.729	aang.02
90	1634243688268	0.331	0.23	9.714	aang.02
91	1634243688271	0.331	0.235	9.745	aang.02
92	1634243688276	0.326	0.237	9.807	aang.02
93	1634243688280	0.324	0.237	9.846	aang.02
94	1634243688284	0.335	0.226	9.859	aang.02
95	1634243688289	0.361	0.223	9.838	aang.02
96	1634243688291	0.384	0.228	9.809	aang.02
97	1634243688296	0.412	0.236	9.761	aang.02
98	1634243688300	0.436	0.237	9.716	aang.02
99	1634243688304	0.439	0.25	9.672	aang.02
100	1634243688308	0.439	0.252	9.699	aang.02
101	1634243688311	0.425	0.252	9.683	aang.02
102	1634243688316	0.404	0.238	9.667	aang.02
103	1634243688320	0.375	0.23	9.772	aang.02
104	1634243688328	0.345	0.237	9.76	aang.02
105	1634243688332	0.309	0.244	9.852	aang.02
106	1634243688335	0.302	0.243	9.807	aang.02
107	1634243688339	0.306	0.229	9.868	aang.02
108	1634243688345	0.324	0.221	9.834	aang.02
109	1634243688347	0.326	0.2	9.856	aang.02
110	1634243688351	0.342	0.196	9.818	aang.02
111	1634243688361	0.37	0.213	9.771	aang.02
112	1634243688362	0.391	0.238	9.737	aang.02
113	1634243688363	0.4	0.243	9.67	aang.02
114	1634243688366	0.393	0.234	9.681	aang.02
115	1634243688373	0.408	0.219	9.705	aang.02
116	1634243688375	0.407	0.206	9.778	aang.02
117	1634243688379	0.415	0.199	9.81	aang.02
118	1634243688382	0.408	0.194	9.865	aang.02
119	1634243688386	0.393	0.194	9.875	aang.02
120	1634243688392	0.361	0.202	9.869	aang.02
121	1634243688393	0.332	0.216	9.846	aang.02
122	1634243688400	0.324	0.216	9.824	aang.02
123	1634243688402	0.327	0.212	9.793	aang.02
124	1634243688407	0.337	0.208	9.739	aang.02
125	1634243688409	0.356	0.215	9.692	aang.02
126	1634243688415	0.374	0.223	9.645	aang.02
127	1634243688417	0.385	0.23	9.631	aang.02
128	1634243688424	0.388	0.237	9.675	aang.02
129	1634243688426	0.397	0.228	9.748	aang.02
130	1634243688429	0.403	0.218	9.81	aang.02
131	1634243688435	0.403	0.206	9.836	aang.02
132	1634243688437	0.403	0.196	9.848	aang.02
133	1634243688441	0.403	0.204	9.839	aang.02
134	1634243688445	0.403	0.223	9.796	aang.02
135	1634243688450	0.387	0.24	9.74	aang.02
136	1634243688452	0.36	0.239	9.697	aang.02
137	1634243688458	0.341	0.231	9.716	aang.02
138	1634243688461	0.338	0.23	9.724	aang.02
139	1634243688464	0.344	0.218	9.73	aang.02
140	1634243688468	0.351	0.216	9.749	aang.02
141	1634243688472	0.377	0.203	9.759	aang.02
142	1634243688477	0.381	0.201	9.773	aang.02
143	1634243688480	0.381	0.201	9.787	aang.02
144	1634243688483	0.381	0.208	9.809	aang.02
145	1634243688490	0.381	0.208	9.803	aang.02
146	1634243688492	0.388	0.201	9.782	aang.02
147	1634243688500	0.403	0.201	9.774	aang.02
148	1634243688503	0.403	0.208	9.787	aang.02
149	1634243688509	0.403	0.216	9.738	aang.02
150	1634243688511	0.403	0.223	9.724	aang.02
151	1634243688517	0.401	0.223	9.727	aang.02
152	1634243688519	0.387	0.223	9.754	aang.02
153	1634243688524	0.371	0.222	9.766	aang.02
154	1634243688526	0.352	0.216	9.807	aang.02
155	1634243688533	0.349	0.216	9.826	aang.02
156	1634243688534	0.332	0.214	9.83	aang.02
157	1634243688541	0.309	0.21	9.816	aang.02
158	1634243688542	0.315	0.219	9.779	aang.02
159	1634243688548	0.331	0.232	9.753	aang.02
160	1634243688550	0.329	0.235	9.759	aang.02
161	1634243688556	0.326	0.225	9.774	aang.02
162	1634243688558	0.336	0.21	9.777	aang.02
163	1634243688563	0.359	0.198	9.773	aang.02
164	1634243688565	0.393	0.194	9.76	aang.02
165	1634243688573	0.422	0.2	9.757	aang.02
166	1634243688574	0.439	0.218	9.756	aang.02
167	1634243688578	0.439	0.237	9.774	aang.02
168	1634243688583	0.428	0.248	9.789	aang.02
169	1634243688585	0.41	0.252	9.774	aang.02
170	1634243688590	0.387	0.247	9.768	aang.02
171	1634243688593	0.353	0.248	9.754	aang.02
172	1634243688598	0.329	0.264	9.751	aang.02
173	1634243688601	0.31	0.273	9.769	aang.02
174	1634243688605	0.302	0.259	9.783	aang.02
175	1634243688611	0.307	0.261	9.798	aang.02
176	1634243688613	0.324	0.256	9.793	aang.02
177	1634243688617	0.336	0.241	9.778	aang.02
178	1634243688622	0.349	0.221	9.759	aang.02
179	1634243688625	0.39	0.216	9.731	aang.02
180	1634243688628	0.414	0.221	9.707	aang.02
181	1634243688632	0.405	0.223	9.708	aang.02
182	1634243688636	0.391	0.211	9.745	aang.02
183	1634243688640	0.401	0.208	9.753	aang.02
184	1634243688644	0.39	0.227	9.74	aang.02
185	1634243688648	0.382	0.236	9.777	aang.02
186	1634243688651	0.375	0.237	9.762	aang.02
187	1634243688656	0.354	0.224	9.821	aang.02
188	1634243688659	0.339	0.216	9.873	aang.02
189	1634243688663	0.331	0.201	9.833	aang.02
190	1634243688673	0.302	0.172	9.81	aang.02
191	1634243688676	0.296	0.174	9.773	aang.02
192	1634243688680	0.326	0.24	9.731	aang.02
193	1634243688684	0.375	0.284	9.737	aang.02
194	1634243688689	0.388	0.243	9.804	aang.02
195	1634243688691	0.388	0.162	9.807	aang.02
196	1634243688697	0.39	0.092	9.777	aang.02
197	1634243688699	0.403	0.1	9.749	aang.02
198	1634243688703	0.399	0.185	9.745	aang.02
199	1634243688706	0.38	0.272	9.827	aang.02
200	1634243688712	0.369	0.279	9.916	aang.02
201	1634243688714	0.352	0.202	9.917	aang.02
202	1634243688719	0.357	0.114	9.833	aang.02
203	1634243688722	0.36	0.097	9.702	aang.02
204	1634243688726	0.345	0.181	9.653	aang.02
205	1634243688730	0.345	0.302	9.742	aang.02
206	1634243688734	0.353	0.364	9.88	aang.02
207	1634243688738	0.367	0.304	9.908	aang.02
208	1634243688742	0.37	0.17	9.83	aang.02
209	1634243688749	0.374	0.104	9.692	aang.02
210	1634243688750	0.377	0.173	9.657	aang.02
211	1634243688756	0.385	0.312	9.795	aang.02
212	1634243688757	0.384	0.384	9.957	aang.02
213	1634243688761	0.377	0.313	9.998	aang.02
214	1634243688765	0.37	0.169	9.898	aang.02
215	1634243688769	0.379	0.104	9.721	aang.02
216	1634243688772	0.388	0.175	9.625	aang.02
217	1634243688777	0.379	0.319	9.704	aang.02
218	1634243688781	0.369	0.416	9.791	aang.02
219	1634243688784	0.367	0.384	9.825	aang.02
220	1634243688788	0.367	0.257	9.811	aang.02
221	1634243688792	0.367	0.142	9.719	aang.02
222	1634243688796	0.367	0.131	9.677	aang.02
223	1634243688802	0.373	0.215	9.724	aang.02
224	1634243688804	0.385	0.324	9.796	aang.02
225	1634243688808	0.4	0.345	9.828	aang.02
226	1634243688812	0.378	0.259	9.826	aang.02
227	1634243688816	0.355	0.15	9.749	aang.02
228	1634243688821	0.352	0.092	9.726	aang.02
229	1634243688823	0.366	0.139	9.757	aang.02
230	1634243688828	0.38	0.225	9.807	aang.02
231	1634243688831	0.388	0.278	9.838	aang.02
232	1634243688836	0.374	0.252	9.832	aang.02
233	1634243688843	0.367	0.19	9.748	aang.02
234	1634243688847	0.367	0.136	9.725	aang.02
235	1634243688851	0.366	0.131	9.766	aang.02
