"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
2.75;0.4796512;0.189336;0.075544691358
2.775;0.4840416;0.193299555556;0.125681975309
2.8;0.4892552;0.198787555556;0.0677530864198
2.825;0.4941944;0.197263111111;-0.00508148148148
2.85;0.4991336;0.195128888889;0.0392967901235
2.875;0.5037984;0.198177777778;0.126698271605
2.9;0.509012;0.203056;0.155832098765
2.925;0.5139512;0.207629333333;0.117212839506
2.95;0.5194392;0.210373333333;0.0271012345679
2.975;0.5246528;0.206714666667;0.0159219753087
3;0.529592;0.209153777778;0.0765609876543
3.025;0.53508;0.212507555556;0.0768997530864
3.05;0.5402936;0.213727111111;0.0545412345679
3.075;0.5457816;0.214336888889;0.0619940740741
3.1;0.5509952;0.215556444444;0.118906666667
3.125;0.5564832;0.220129777778;0.176835555556
3.15;0.5619712;0.225617777778;0.179884444444
3.175;0.5677336;0.231715555556;0.089095308642
3.2;0.5737704;0.230191111111;-0.003387654321
3.225;0.5792584;0.228056888889;0.0267624691358
3.25;0.5850208;0.230800888889;0.0897728395062
3.275;0.5907832;0.234459555556;0.0955318518519
3.3;0.59682;0.235984;0.0833362962963
3.325;0.6025824;0.237508444444;0.100274567901
3.35;0.6086192;0.241167111111;0.112470123457
3.375;0.614656;0.244520888889;0.0840138271605
3.4;0.6209672;0.244216;0.0874014814815
3.425;0.6267296;0.247874666667;0.120939259259
3.45;0.6333152;0.253057777778;0.0677530864197
3.475;0.6396264;0.250313777778;0.048104691358
3.5;0.6456632;0.253057777778;0.110437530864
3.525;0.6522488;0.257021333333;0.136522469136
3.55;0.65856;0.260070222222;0.14533037037
3.575;0.6651456;0.265863111111;0.0914666666667
3.6;0.6720056;0.266168;-0.00542024691358
3.625;0.6785912;0.262204444444;0.013550617284
3.65;0.6849024;0.264948444444;0.0975644444444
3.675;0.6917624;0.270436444444;0.0748671604938
3.7;0.6986224;0.269521777778;0.0226972839506
3.725;0.705208;0.269521777778;0.0376029629629
3.75;0.712068;0.270436444444;0.0904503703704
3.775;0.7186536;0.2744;0.134151111111
3.8;0.725788;0.278668444444;0.117551604938
3.825;0.732648;0.280497777778;0.0867239506173
3.85;0.7397824;0.283241777778;0.0464108641975
3.875;0.7469168;0.282022222222;0.0348928395061
3.9;0.7537768;0.284461333333;0.0430232098765
3.925;0.7611856;0.285071111111;0.0230360493827
3.95;0.7680456;0.285376;0.0125343209877
3.975;0.7754544;0.285376;0.0159219753086
4;0.7823144;0.285680888889;0.0426844444444
4.025;0.7897232;0.286900444444;0.0880790123456
4.05;0.7965832;0.290559111111;0.117212839506
4.075;0.8042664;0.294217777778;0.0941767901234
4.1;0.8114008;0.294217777778;0.0955318518519
4.125;0.8188096;0.299400888889;0.0782548148148
4.15;0.8264928;0.300010666667;0.00406518518518
4.175;0.8339016;0.297876444444;-0.00914666666665
4.2;0.8413104;0.297876444444;0.0355703703704
4.225;0.8487192;0.300620444444;0.0545412345679
4.25;0.8564024;0.301535111111;0.0437007407407
4.275;0.8638112;0.302144888889;0.0538637037037
4.3;0.8714944;0.303364444444;0.0901116049383
4.325;0.8789032;0.307023111111;0.115519012346
4.35;0.8868608;0.310681777778;0.0853688888889
4.375;0.894544;0.310376888889;0.0785935802469
4.4;0.9022272;0.314950222222;0.0613165432099
4.425;0.9104592;0.314035555556;0.0199871604938
4.45;0.917868;0.314645333333;0.0165995061728
4.475;0.9261;0.317389333333;-0.0552187654321
4.5;0.9340576;0.310376888889;-0.0599614814815
4.525;0.9414664;0.308852444444;0.119922962963
4.55;0.9491496;0.319218666667;0.208679506173
4.575;0.957656;0.323182222222;0.156170864198
4.6;0.9653392;0.325621333333;0.131102222222
4.625;0.9738456;0.330499555556;0.0802874074074
4.65;0.9820776;0.328365333333;0.0724958024691
4.675;0.9900352;0.333548444444;0.0775772839506
