1	1632436778284	0.776	8.803	3.252	07
2	1632436778285	0.785	8.803	3.3	07
3	1632436778287	0.785	8.803	3.3	07
4	1632436778291	0.785	8.803	3.3	07
5	1632436778296	0.785	8.803	3.3	07
6	1632436778301	0.805	8.793	3.3	07
7	1632436778306	0.805	8.793	3.3	07
8	1632436778311	0.805	8.793	3.3	07
9	1632436778331	0.805	8.793	3.3	07
10	1632436778332	0.776	8.812	3.271	07
11	1632436778333	0.776	8.812	3.271	07
12	1632436778334	0.776	8.812	3.271	07
13	1632436778337	0.776	8.812	3.271	07
14	1632436778342	0.785	8.793	3.242	07
15	1632436778346	0.785	8.793	3.242	07
16	1632436778351	0.785	8.793	3.242	07
17	1632436778357	0.795	8.803	3.175	07
18	1632436778361	0.795	8.803	3.175	07
19	1632436778366	0.795	8.803	3.175	07
20	1632436778371	0.795	8.803	3.175	07
21	1632436778377	0.824	8.793	3.195	07
22	1632436778381	0.824	8.793	3.195	07
23	1632436778386	0.824	8.793	3.195	07
24	1632436778391	0.824	8.793	3.195	07
25	1632436778396	0.776	8.803	3.156	07
26	1632436778401	0.776	8.803	3.156	07
27	1632436778406	0.776	8.803	3.156	07
28	1632436778411	0.776	8.803	3.156	07
29	1632436778416	0.795	8.803	3.252	07
30	1632436778421	0.795	8.803	3.252	07
31	1632436778426	0.795	8.803	3.252	07
32	1632436778431	0.795	8.803	3.252	07
33	1632436778436	0.795	8.774	3.281	07
34	1632436778441	0.795	8.774	3.281	07
35	1632436778446	0.795	8.774	3.281	07
36	1632436778451	0.795	8.774	3.281	07
37	1632436778456	0.795	8.803	3.271	07
38	1632436778461	0.795	8.803	3.271	07
39	1632436778466	0.795	8.803	3.271	07
40	1632436778471	0.795	8.803	3.271	07
41	1632436778477	0.805	8.812	3.271	07
42	1632436778482	0.805	8.812	3.271	07
43	1632436778486	0.805	8.812	3.271	07
44	1632436778491	0.805	8.812	3.271	07
45	1632436778496	0.795	8.793	3.195	07
46	1632436778501	0.795	8.793	3.195	07
47	1632436778506	0.795	8.793	3.195	07
48	1632436778511	0.795	8.793	3.195	07
49	1632436778516	0.795	8.793	3.195	07
50	1632436778521	0.795	8.793	3.195	07
51	1632436778526	0.795	8.793	3.195	07
52	1632436778531	0.795	8.793	3.195	07
53	1632436778536	0.766	8.793	3.185	07
54	1632436778541	0.766	8.793	3.185	07
55	1632436778546	0.766	8.793	3.185	07
56	1632436778551	0.766	8.793	3.185	07
57	1632436778556	0.766	8.822	3.185	07
58	1632436778561	0.766	8.822	3.185	07
59	1632436778566	0.766	8.822	3.185	07
60	1632436778571	0.766	8.822	3.185	07
61	1632436778576	0.766	8.812	3.262	07
62	1632436778581	0.766	8.812	3.262	07
63	1632436778586	0.766	8.812	3.262	07
64	1632436778591	0.766	8.812	3.262	07
65	1632436778596	0.785	8.803	3.281	07
66	1632436778601	0.785	8.803	3.281	07
67	1632436778606	0.785	8.803	3.281	07
68	1632436778611	0.785	8.803	3.281	07
69	1632436778616	0.776	8.812	3.271	07
70	1632436778621	0.776	8.812	3.271	07
71	1632436778626	0.776	8.812	3.271	07
72	1632436778631	0.776	8.812	3.271	07
73	1632436778636	0.757	8.803	3.252	07
74	1632436778641	0.757	8.803	3.252	07
75	1632436778646	0.757	8.803	3.252	07
